"ï..Name","Length","EffectiveLength","TPM","NumReads","mgi_symbol","external_gene_name"
"ENSMUSG00000032897",1774,1637.34,2.538,119.02,"Nfyc","Nfyc"
"ENSMUSG00000041920",4051,3591.05,2.538,261,"Slc16a6","Slc16a6"
"ENSMUSG00000047632",1772,1114.55,2.538,81,"Fgfbp3","Fgfbp3"
"ENSMUSG00000045312",4058,3991.58,2.537,290,"Lhfpl2","Lhfpl2"
"ENSMUSG00000031691",4605,4612.16,2.536,335,"Tnpo2","Tnpo2"
"ENSMUSG00000035372",1771,1693.8,2.536,123,"1810055G02Rik","1810055G02Rik"
"ENSMUSG00000025261",10541,11023.7,2.534,800,"Huwe1","Huwe1"
"ENSMUSG00000035382",2975,2962.02,2.534,215,"Pcsk7","Pcsk7"
"ENSMUSG00000018599",2522,2358.48,2.532,171,"Mief2","Mief2"
"ENSMUSG00000063364",728,599.69,2.532,43.49,"3300002I08Rik","3300002I08Rik"
"ENSMUSG00000024164",3586,3697.48,2.531,268,"C3","C3"
"ENSMUSG00000034354",5287,5421.6,2.531,393,"Mtmr3","Mtmr3"
"ENSMUSG00000038766",4634,4510.81,2.531,327,"Gabpb2","Gabpb2"
"ENSMUSG00000060519",3285,3296.51,2.531,239,"Tor3a","Tor3a"
"ENSMUSG00000014496",6469,5837.34,2.53,423,"Ankrd28","Ankrd28"
"ENSMUSG00000071041",1545,1519.24,2.53,110.08,"Impdh2-ps","Impdh2-ps"
"ENSMUSG00000021189",3679,3051.51,2.529,221,"Atxn3","Atxn3"
"ENSMUSG00000032332",3033,2844.16,2.529,206,"Col12a1","Col12a1"
"ENSMUSG00000002108",1787,1699.21,2.527,123,"Nr1h3","Nr1h3"
"ENSMUSG00000028743",1244,1022.71,2.526,74,"Akr7a5","Akr7a5"
"ENSMUSG00000035151",4092,3386.81,2.526,245,"Elmod2","Elmod2"
"ENSMUSG00000045777",2123,2033.66,2.524,147,"Ifitm10","Ifitm10"
"ENSMUSG00000017478",3760,3518.54,2.521,254,"Zc3h18","Zc3h18"
"ENSMUSG00000033715",2602,2091.25,2.521,151,"Akr1c14","Akr1c14"
"ENSMUSG00000038456",3968,3864.42,2.521,279,"Dennd2a","Dennd2a"
"ENSMUSG00000025404",1748,1621.17,2.52,117,"R3hdm2","R3hdm2"
"ENSMUSG00000029701",1826,1704.72,2.519,123,"Rbm28","Rbm28"
"ENSMUSG00000085385",1558,1497.42,2.518,108,"Snhg17","Snhg17"
"ENSMUSG00000026170",1035,943.24,2.517,68,"Cyp27a1","Cyp27a1"
"ENSMUSG00000079467",569,444,2.516,32,"Gm14966","Gm14966"
"ENSMUSG00000027859",975,874.69,2.515,63,"Ngf","Ngf"
"ENSMUSG00000018474",2418,2291.82,2.514,165,"Chd3","Chd3"
"ENSMUSG00000018661",1714,1555.41,2.514,112,"Cog1","Cog1"
"ENSMUSG00000073423",1059,919.86,2.514,66.24,"Zfp414","Zfp414"
"ENSMUSG00000005682",4607,4738.19,2.513,341,"Pan2","Pan2"
"ENSMUSG00000049285",1308,1083.85,2.513,78,"Mblac1","Mblac1"
"ENSMUSG00000118008",316,180.64,2.513,13,"Gm36913","Gm36913"
"ENSMUSG00000021186",2365,2293.7,2.512,165,"Fbln5","Fbln5"
"ENSMUSG00000029651",719,597.77,2.512,43,"Mtus2","Mtus2"
"ENSMUSG00000026663",7246,7137.14,2.51,513,"Atf6","Atf6"
"ENSMUSG00000038055",1275,1015.65,2.51,73,"Dexi","Dexi"
"ENSMUSG00000028744",1525,1419.49,2.509,102,"Slc66a1","Slc66a1"
"ENSMUSG00000029345",2489,2407.92,2.509,173,"Tfip11","Tfip11"
"ENSMUSG00000009647",1946,1768.29,2.508,127,"Mcu","Mcu"
"ENSMUSG00000032741",4647,4636.47,2.508,333,"Tpcn1","Tpcn1"
"ENSMUSG00000031668",3906,3649.06,2.507,262,"Eif2ak3","Eif2ak3"
"ENSMUSG00000036990",6887,5807.8,2.507,417,"Otud4","Otud4"
"ENSMUSG00000021023",1656,1616.14,2.506,116,"Prorp","Prorp"
"ENSMUSG00000046324",4933,4988.6,2.506,358,"Ermp1","Ermp1"
"ENSMUSG00000031734",2748,2160.04,2.505,155,"Irx3","Irx3"
"ENSMUSG00000036435",3277,3275.32,2.505,235,"Exoc1","Exoc1"
"ENSMUSG00000034951",2897,2858.13,2.504,205,"Cog7","Cog7"
"ENSMUSG00000004798",5743,5035.85,2.503,361,"Ulk2","Ulk2"
"ENSMUSG00000078515",5431,5363.42,2.503,384.51,"Ddi2","Ddi2"
"ENSMUSG00000085172",772,679.57,2.503,48.71,"Gm6542","Gm6542"
"ENSMUSG00000097656",217,88.43,2.502,6.34,"Gm26712","Gm26712"
"ENSMUSG00000038175",3065,2821.32,2.5,202,"Mylip","Mylip"
"ENSMUSG00000041781",5732,5489.04,2.5,393,"Cpsf2","Cpsf2"
"ENSMUSG00000070871",2970,2855.87,2.498,204.31,"Ccnyl1","Ccnyl1"
"ENSMUSG00000038400",4538,3971.11,2.497,284,"Pmepa1","Pmepa1"
"ENSMUSG00000023031",1037,937.35,2.496,67,"Cela1","Cela1"
"ENSMUSG00000043003",4904,3904,2.495,279,"Rasef","Rasef"
"ENSMUSG00000025786",3356,3359.75,2.494,240,"Zdhhc3","Zdhhc3"
"ENSMUSG00000027531",2229,1975.27,2.492,141,"Impa1","Impa1"
"ENSMUSG00000040725",3261,3027.01,2.492,216,"Hnrnpul1","Hnrnpul1"
"ENSMUSG00000052533",1596,1527.21,2.492,109,"Nup188","Nup188"
"ENSMUSG00000054434",2100,2003.44,2.492,143,"Tmem120b","Tmem120b"
"ENSMUSG00000052214",3100,3083.7,2.491,220,"Opa3","Opa3"
"ENSMUSG00000043154",5133,4673.69,2.488,333,"Ppp2r3a","Ppp2r3a"
"ENSMUSG00000038291",1128,954.88,2.486,68,"Snx25","Snx25"
"ENSMUSG00000070705",1751,1404.68,2.486,100,"Eid2b","Eid2b"
"ENSMUSG00000007097",2904,2895.27,2.484,206,"Atp1a2","Atp1a2"
"ENSMUSG00000023911",694,520.05,2.484,37,"Flywch2","Flywch2"
"ENSMUSG00000026799",1254,1166.86,2.484,83,"Med27","Med27"
"ENSMUSG00000031963",3791,3388.53,2.483,241,"Bmper","Bmper"
"ENSMUSG00000073000",872,759.74,2.482,54,"Gm10451","Gm10451"
"ENSMUSG00000007655",2546,2209.8,2.481,157,"Cav1","Cav1"
"ENSMUSG00000018068",4106,3617.16,2.481,257,"Ints2","Ints2"
"ENSMUSG00000043909",3009,3025.53,2.481,215,"Trp53bp1","Trp53bp1"
"ENSMUSG00000026816",2703,2703.41,2.48,192,"Gtf3c5","Gtf3c5"
"ENSMUSG00000027173",1801,1590.69,2.48,113,"Depdc7","Depdc7"
"ENSMUSG00000027456",1399,1337.74,2.48,95,"Sdcbp2","Sdcbp2"
"ENSMUSG00000097639",1113,957.28,2.48,68,"Platr4","Platr4"
"ENSMUSG00000025899",3442,2817.28,2.479,200,"Alkbh8","Alkbh8"
"ENSMUSG00000113186",1937,1789.72,2.478,127,"A330076C08Rik","A330076C08Rik"
"ENSMUSG00000032040",1279,1198.15,2.477,85,"Dcps","Dcps"
"ENSMUSG00000059555",3255,3216.93,2.475,228,"Tor4a","Tor4a"
"ENSMUSG00000059995",3698,3554.78,2.475,252,"Atxn7l3","Atxn7l3"
"ENSMUSG00000026495",1026,833.4,2.472,59,"Efcab2","Efcab2"
"ENSMUSG00000096910",4151,3618.22,2.472,256.17,"Zfp955b","Zfp955b"
"ENSMUSG00000117725",1548,1440.82,2.472,102,"Gm50240","Gm50240"
"ENSMUSG00000020752",2281,2246.65,2.471,159,"Recql5","Recql5"
"ENSMUSG00000037636",1120,960.66,2.471,68,"Slc25a43","Slc25a43"
"ENSMUSG00000078771",1436,1271.96,2.471,90,"Evi2a","Evi2a"
"ENSMUSG00000087177",1148,1045.55,2.471,74,"E130307A14Rik","E130307A14Rik"
"ENSMUSG00000036712",4611,3972.79,2.47,281,"Cyld","Cyld"
"ENSMUSG00000028136",5245,5106.16,2.469,361,"Snx27","Snx27"
"ENSMUSG00000112880",1118,961.71,2.469,68,"Gm20337","Gm20337"
"ENSMUSG00000018012",713,566.18,2.467,40,"Rac3","Rac3"
"ENSMUSG00000079297",1350,1287.23,2.467,90.94,"Gm2223","Gm2223"
"ENSMUSG00000006191",2192,2153.82,2.464,152,"Cdkal1","Cdkal1"
"ENSMUSG00000074909",4575,4194.57,2.464,296,"Ranbp6","Ranbp6"
"ENSMUSG00000026657",3736,3671.27,2.463,259,"Frmd4a","Frmd4a"
"ENSMUSG00000042570",1703,1474.6,2.463,104,"Mier2","Mier2"
"ENSMUSG00000036553",3497,3347.13,2.462,236,"Sh3tc1","Sh3tc1"
"ENSMUSG00000040007",4429,3972.26,2.461,280,"Bahd1","Bahd1"
"ENSMUSG00000001023",422,298.06,2.46,21,"S100a5","S100a5"
"ENSMUSG00000031700",3639,3435.55,2.459,242,"Gpt2","Gpt2"
"ENSMUSG00000074466",607,425.99,2.459,30,"Gm15417","Gm15417"
"ENSMUSG00000002603",1993,1704.97,2.457,120,"Tgfb1","Tgfb1"
"ENSMUSG00000097328",1435,1201.39,2.456,84.51,"Tnfsf12","Tnfsf12"
"ENSMUSG00000034487",3642,3270.83,2.455,230,"Poglut3","Poglut3"
"ENSMUSG00000039318",3844,3699.96,2.454,260,"Rab3gap2","Rab3gap2"
"ENSMUSG00000067367",1542,1394.42,2.454,98,"Lyar","Lyar"
"ENSMUSG00000037280",3797,3842.68,2.453,270,"Galnt6","Galnt6"
"ENSMUSG00000001763",2037,1879.4,2.452,132,"Tspan33","Tspan33"
"ENSMUSG00000033128",2608,2321.18,2.452,163,"Gga1","Gga1"
"ENSMUSG00000022389",3855,3846.64,2.451,270,"Tef","Tef"
"ENSMUSG00000027249",1999,1937.46,2.451,136,"F2","F2"
"ENSMUSG00000020718",1509,1382.49,2.45,97,"Polg2","Polg2"
"ENSMUSG00000037369",5106,4319.98,2.449,303,"Kdm6a","Kdm6a"
"ENSMUSG00000006442",1322,1140.86,2.448,80,"Srm","Srm"
"ENSMUSG00000024962",1215,941.3,2.448,66,"Vegfb","Vegfb"
"ENSMUSG00000041926",1912,1768.92,2.448,124,"Rnpep","Rnpep"
"ENSMUSG00000037032",2368,2212.11,2.447,155,"Apbb1","Apbb1"
"ENSMUSG00000032013",1435,1341.87,2.446,94,"Trim29","Trim29"
"ENSMUSG00000032725",1067,999.15,2.446,70,"Folr2","Folr2"
"ENSMUSG00000032733",4571,4645.7,2.443,325,"Snx33","Snx33"
"ENSMUSG00000083049",291,158.96,2.443,11.12,"Gm14822","Gm14822"
"ENSMUSG00000107092",1384,1330.6,2.443,93.1,"Gm7993","Gm7993"
"ENSMUSG00000118294",214,85.77,2.443,6,"Gm9028","Gm9028"
"ENSMUSG00000069114",7414,5318.82,2.442,372,"Zbtb10","Zbtb10"
"ENSMUSG00000080002",459,330.18,2.442,23.09,"Gm5566","Gm5566"
"ENSMUSG00000106044",3991,3932.29,2.442,275,"Gm42860","Gm42860"
"ENSMUSG00000017868",2693,2703.62,2.441,189,"Sgk2","Sgk2"
"ENSMUSG00000029020",4026,4119.44,2.441,288,"Mfn2","Mfn2"
"ENSMUSG00000052488",3713,3518.74,2.441,246,"Cherp","Cherp"
"ENSMUSG00000059423",4238,3691.05,2.441,258,"Zfp933","Zfp933"
"ENSMUSG00000035969",4879,4521.42,2.44,316,"Rusc2","Rusc2"
"ENSMUSG00000021003",3835,3664.47,2.439,256,"Galc","Galc"
"ENSMUSG00000021238",3279,2807.27,2.438,196,"Aldh6a1","Aldh6a1"
"ENSMUSG00000024397",839,744.83,2.438,52,"Aif1","Aif1"
"ENSMUSG00000019302",1947,1892.06,2.436,132,"Atp6v0a1","Atp6v0a1"
"ENSMUSG00000026627",2246,2207.46,2.436,154,"Pacc1","Pacc1"
"ENSMUSG00000041229",3140,3068.84,2.435,214,"Phf8","Phf8"
"ENSMUSG00000052384",2009,1922.49,2.434,134,"Nrros","Nrros"
"ENSMUSG00000079215",3607,3485.3,2.434,243,"Zfp664","Zfp664"
"ENSMUSG00000052369",1487,1435.42,2.432,100,"Tmem106c","Tmem106c"
"ENSMUSG00000063785",2338,2228.09,2.429,155,"Utp14a","Utp14a"
"ENSMUSG00000020728",1032,934.94,2.427,65,"Cep112","Cep112"
"ENSMUSG00000045364",664,561.25,2.426,39,"Ifne","Ifne"
"ENSMUSG00000048644",1212,1021.65,2.426,71,"Ctxn1","Ctxn1"
"ENSMUSG00000035310",3916,2994.27,2.425,208,NA,NA
"ENSMUSG00000052299",7743,6940.59,2.425,482,"Ltn1","Ltn1"
"ENSMUSG00000058905",414,280.47,2.423,19.47,"Gm10051","Gm10051"
"ENSMUSG00000045031",943,670.58,2.421,46.49,"Cetn4","Cetn4"
"ENSMUSG00000034903",4946,4356.8,2.42,302,"Cobll1","Cobll1"
"ENSMUSG00000030718",2525,2497,2.419,173,"Ppme1","Ppme1"
"ENSMUSG00000068686",483,360.96,2.418,25,"Cd59b","Cd59b"
"ENSMUSG00000113691",1740,1419.56,2.418,98.32,"Gm38699","Gm38699"
"ENSMUSG00000029427",1833,1588.84,2.417,110,"Zcchc8","Zcchc8"
"ENSMUSG00000050721",3321,3323.16,2.417,230,"Plekho2","Plekho2"
"ENSMUSG00000097835",698,534.47,2.417,37,"Gm26910","Gm26910"
"ENSMUSG00000027304",4582,4523.45,2.416,313,"Rtf1","Rtf1"
"ENSMUSG00000029153",1063,953.9,2.416,66,"Ociad2","Ociad2"
"ENSMUSG00000046603",2767,2283.5,2.416,158,"Tcaim","Tcaim"
"ENSMUSG00000036529",3259,3123.52,2.415,216,"Sbf1","Sbf1"
"ENSMUSG00000056204",1719,1635.05,2.413,113,"Pgpep1","Pgpep1"
"ENSMUSG00000001419",4128,3953.13,2.411,273,"Mef2d","Mef2d"
"ENSMUSG00000058440",2580,2491.65,2.41,172,"Nrf1","Nrf1"
"ENSMUSG00000074570",3368,3347.89,2.409,231,"Cass4","Cass4"
"ENSMUSG00000006154",1246,1131.67,2.407,78,"Eps8l1","Eps8l1"
"ENSMUSG00000018727",1279,1203.8,2.407,83,"Cpsf4l","Cpsf4l"
"ENSMUSG00000087547",629,522.26,2.407,36,"Platr27","Platr27"
"ENSMUSG00000008976",4516,3425.21,2.406,236,"Gabpa","Gabpa"
"ENSMUSG00000038135",221,87.06,2.406,6,"Crygn","Crygn"
"ENSMUSG00000068262",1209,1150.1,2.406,79.24,"Gm5879","Gm5879"
"ENSMUSG00000097961",842,709.8,2.406,48.91,"Gm27000","Gm27000"
"ENSMUSG00000028270",2516,2540.23,2.405,175,"Gbp2","Gbp2"
"ENSMUSG00000045555",1529,1364.47,2.405,94,"Mettl24","Mettl24"
"ENSMUSG00000056536",3985,3367.63,2.405,232,"Pign","Pign"
"ENSMUSG00000026584",3549,3181.8,2.403,219,"Scyl3","Scyl3"
"ENSMUSG00000099481",1944,1889.44,2.403,130.02,"Xndc1","Xndc1"
"ENSMUSG00000056999",4093,3764.24,2.402,259,"Ide","Ide"
"ENSMUSG00000097413",634,523.42,2.401,36,"A830052D11Rik","A830052D11Rik"
"ENSMUSG00000035047",1741,1687.75,2.4,116,"Kri1","Kri1"
"ENSMUSG00000032560",4374,4352.56,2.399,299,"Dnajc13","Dnajc13"
"ENSMUSG00000040631",2228,2081.94,2.398,143,"Dok4","Dok4"
"ENSMUSG00000023990",1700,1456.59,2.397,100,"Tfeb","Tfeb"
"ENSMUSG00000028107",2256,2228.24,2.397,153,"Tars2","Tars2"
"ENSMUSG00000028696",2118,1996.24,2.396,137,"Ipp","Ipp"
"ENSMUSG00000048087",2093,2041.3,2.396,140.11,"Ahcyl","Ahcyl"
"ENSMUSG00000000730",1191,1107.83,2.395,76,"Dnmt3l","Dnmt3l"
"ENSMUSG00000006920",3483,3601.61,2.395,247,"Ezh1","Ezh1"
"ENSMUSG00000071647",2239,2113.95,2.395,145,"Eml3","Eml3"
"ENSMUSG00000093483",469,320.76,2.395,22,"AA465934","AA465934"
"ENSMUSG00000059237",633,501.42,2.394,34.37,"Ppp1r2-ps4","Ppp1r2-ps4"
"ENSMUSG00000028076",1812,1705.45,2.393,116.91,"Cd1d1","Cd1d1"
"ENSMUSG00000045795",2724,2436.66,2.393,167,"Whamm","Whamm"
"ENSMUSG00000055763",681,574.61,2.391,39.36,"Rybp-ps","Rybp-ps"
"ENSMUSG00000022241",2623,2410.18,2.39,165,"Tars","Tars"
"ENSMUSG00000026979",4426,4557.21,2.39,312,"Psd4","Psd4"
"ENSMUSG00000038417",3282,3273.1,2.39,224,"Fig4","Fig4"
"ENSMUSG00000036270",3816,3823.26,2.389,261.64,"Edc4","Edc4"
"ENSMUSG00000051329",2055,1916.4,2.387,131,"Nup160","Nup160"
"ENSMUSG00000025958",4479,3704.32,2.385,253,"Creb1","Creb1"
"ENSMUSG00000005615",4193,4174.35,2.384,285,"Pcyt1a","Pcyt1a"
"ENSMUSG00000032375",4910,4492.44,2.383,306.62,"Aph1b","Aph1b"
"ENSMUSG00000041135",2692,2344.66,2.383,160,"Ripk2","Ripk2"
"ENSMUSG00000022853",2981,2843.25,2.382,194,"Ehhadh","Ehhadh"
"ENSMUSG00000040990",2631,2506.12,2.382,171,"Sh3kbp1","Sh3kbp1"
"ENSMUSG00000022066",2554,2546.6,2.38,173.58,"Entpd4b","Entpd4b"
"ENSMUSG00000027540",2740,2582.72,2.379,176,"Ptpn1","Ptpn1"
"ENSMUSG00000031990",1931,1717.31,2.379,117,"Jam3","Jam3"
"ENSMUSG00000071867",447,318.38,2.379,21.69,"Mrpl27-ps","Mrpl27-ps"
"ENSMUSG00000078532",1202,939.41,2.379,64,"Nkain1","Nkain1"
"ENSMUSG00000003190",1127,925.14,2.378,63,"Bcl2l12","Bcl2l12"
"ENSMUSG00000032006",2984,2129.16,2.378,145,"Pdgfd","Pdgfd"
"ENSMUSG00000045954",3055,2246.45,2.378,153,"Cavin2","Cavin2"
"ENSMUSG00000096687",3521,3391.66,2.378,231,"Mfsd4b4","Mfsd4b4"
"ENSMUSG00000001750",1493,1365.89,2.377,93,"Tcirg1","Tcirg1"
"ENSMUSG00000032280",3276,3188.35,2.376,217,"Tle3","Tle3"
"ENSMUSG00000035529",3848,3836.03,2.376,261,"Prdm4","Prdm4"
"ENSMUSG00000081534",2191,2130.39,2.376,145,"Slc48a1","Slc48a1"
"ENSMUSG00000043067",4085,3498.32,2.375,238,"Dpy19l1","Dpy19l1"
"ENSMUSG00000028550",2904,2457.48,2.373,167,"Atg4c","Atg4c"
"ENSMUSG00000049536",2803,1913.01,2.373,130,"Tceal1","Tceal1"
"ENSMUSG00000054737",3153,2531.03,2.373,172,"Zfp182","Zfp182"
"ENSMUSG00000036893",3544,3503.86,2.372,238,"Ehmt1","Ehmt1"
"ENSMUSG00000037594",1960,1768.63,2.369,120,"Clba1","Clba1"
"ENSMUSG00000060336",2797,2477.85,2.369,168.11,"Zfp937","Zfp937"
"ENSMUSG00000006221",2769,2671,2.366,181,"Hspb7","Hspb7"
"ENSMUSG00000046546",3075,2641.55,2.366,179,"Fam43a","Fam43a"
"ENSMUSG00000113056",1090,1003.95,2.365,68,"6030440G07Rik","6030440G07Rik"
"ENSMUSG00000113222",554,440.55,2.365,29.84,"Gm48557","Gm48557"
"ENSMUSG00000022682",3582,3529.57,2.364,239,"Rrn3","Rrn3"
"ENSMUSG00000055322",6163,6085.83,2.364,412,"Tns1","Tns1"
"ENSMUSG00000038323",2864,2024.67,2.363,137,"1700066M21Rik","1700066M21Rik"
"ENSMUSG00000008305",2793,2306.52,2.362,156,"Tle1","Tle1"
"ENSMUSG00000107462",530,408.84,2.362,27.66,"Gm7384","Gm7384"
"ENSMUSG00000025812",3743,3504.85,2.361,237,"Pard3","Pard3"
"ENSMUSG00000048787",3469,3152.2,2.359,213,"Dcun1d3","Dcun1d3"
"ENSMUSG00000024032",703,577.49,2.358,39,"Tff1","Tff1"
"ENSMUSG00000057551",3157,2873.06,2.358,194,"Zfp317","Zfp317"
"ENSMUSG00000117839",241,103.65,2.358,7,"Gm50251","Gm50251"
"ENSMUSG00000033039",5413,5243.88,2.357,354,"Micall1","Micall1"
"ENSMUSG00000067771",2783,2711.24,2.357,183.05,"Pwwp4a","Pwwp4a"
"ENSMUSG00000032806",1995,1984.92,2.356,133.91,"Slc10a3","Slc10a3"
"ENSMUSG00000078813",2222,2119.92,2.355,143,"Leng1","Leng1"
"ENSMUSG00000101800",859,737.76,2.355,49.75,"Rnf170-ps","Rnf170-ps"
"ENSMUSG00000085881",775,667.38,2.354,45,"Gm15912","Gm15912"
"ENSMUSG00000086591",859,756.54,2.354,51,"Dnah2os","Dnah2os"
"ENSMUSG00000020598",1195,1112.98,2.353,75,"Nrcam","Nrcam"
"ENSMUSG00000026809",699,593.5,2.353,40,"Spaca9","Spaca9"
"ENSMUSG00000063245",1275,896.01,2.352,60.36,"Zfp993","Zfp993"
"ENSMUSG00000097868",887,608.78,2.352,41,NA,NA
"ENSMUSG00000031651",1874,1856.2,2.351,125,"Triml1","Triml1"
"ENSMUSG00000060657",6969,6995.16,2.351,471,"Marf1","Marf1"
"ENSMUSG00000036928",2333,2347.78,2.35,158,"Stag3","Stag3"
"ENSMUSG00000026615",4961,4993.4,2.349,336,"Eprs","Eprs"
"ENSMUSG00000021694",2148,2099.64,2.345,141,"Ercc8","Ercc8"
"ENSMUSG00000075266",1569,685.01,2.345,46,"Cenpw","Cenpw"
"ENSMUSG00000002129",4241,4304.38,2.344,289,"Sf3a1","Sf3a1"
"ENSMUSG00000024294",5546,4274.81,2.344,287,"Mib1","Mib1"
"ENSMUSG00000025020",4094,3922.89,2.341,263,"Slit1","Slit1"
"ENSMUSG00000024639",4304,3744.88,2.34,251,"Gnaq","Gnaq"
"ENSMUSG00000022964",2347,2166.12,2.337,145,"Tmem50b","Tmem50b"
"ENSMUSG00000026199",2795,2779.35,2.337,186,"Ankzf1","Ankzf1"
"ENSMUSG00000060301",4133,3734.86,2.337,250,"2610008E11Rik","2610008E11Rik"
"ENSMUSG00000024799",1038,901.82,2.336,60.33,"Tm7sf2","Tm7sf2"
"ENSMUSG00000073652",751,433.43,2.336,29,"Apol7d","Apol7d"
"ENSMUSG00000067653",2130,2033.96,2.335,136,"Ankrd23","Ankrd23"
"ENSMUSG00000055976",1848,1555.8,2.334,104,"Cldn23","Cldn23"
"ENSMUSG00000010453",4064,4148.6,2.331,277,"Kansl3","Kansl3"
"ENSMUSG00000024228",3360,2501.76,2.331,167,"Nudt12","Nudt12"
"ENSMUSG00000114053",594,419.39,2.331,28,"Gm35330","Gm35330"
"ENSMUSG00000020070",3638,3267.43,2.33,218,"Rufy2","Rufy2"
"ENSMUSG00000027488",2131,1844.04,2.329,123,"Snta1","Snta1"
"ENSMUSG00000066902",432,307.62,2.329,20.52,"Rps23-ps2","Rps23-ps2"
"ENSMUSG00000112605",661,556.45,2.328,37.09,"Gm7476","Gm7476"
"ENSMUSG00000020409",3576,3450.73,2.327,230,"Slu7","Slu7"
"ENSMUSG00000046862",3381,3421,2.327,228,"Pramel12","Pramel12"
"ENSMUSG00000085741",1244,1125.65,2.326,75,"5430405H02Rik","5430405H02Rik"
"ENSMUSG00000025094",3793,2977.79,2.322,198,"Slc18a2","Slc18a2"
"ENSMUSG00000026475",2339,2300.27,2.322,153,"Rgs16","Rgs16"
"ENSMUSG00000034663",4465,3803.6,2.322,252.97,"Bmp2k","Bmp2k"
"ENSMUSG00000027834",3229,2181.49,2.321,145,"Serpini1","Serpini1"
"ENSMUSG00000113123",374,221.91,2.319,14.74,"Gm40864","Gm40864"
"ENSMUSG00000022391",3006,2997.12,2.318,199,"Rangap1","Rangap1"
"ENSMUSG00000026988",1837,1702.46,2.318,113,"Wdsub1","Wdsub1"
"ENSMUSG00000039046",5374,5060.76,2.318,336,"Usp6nl","Usp6nl"
"ENSMUSG00000071291",2300,2049.54,2.317,136,"Zfp58","Zfp58"
"ENSMUSG00000113362",2736,2758.42,2.316,183,"Gm40557","Gm40557"
"ENSMUSG00000026269",2770,2503.36,2.315,166,"Rnpepl1","Rnpepl1"
"ENSMUSG00000101952",982,874.63,2.315,58,"Gm10550","Gm10550"
"ENSMUSG00000022960",2370,2067.03,2.314,137,"Donson","Donson"
"ENSMUSG00000073700",3986,3636.46,2.314,241,"Klhl21","Klhl21"
"ENSMUSG00000030553",890,785.44,2.312,52,"Pgpep1l","Pgpep1l"
"ENSMUSG00000039474",3706,3563.65,2.312,236,"Wfs1","Wfs1"
"ENSMUSG00000101452",577,463.87,2.312,30.72,"Gm28530","Gm28530"
"ENSMUSG00000046949",1930,1812.81,2.311,120,"Nqo2","Nqo2"
"ENSMUSG00000118052",278,136.15,2.311,9.01,"Gm50432","Gm50432"
"ENSMUSG00000021357",3928,3778.94,2.31,250,"Exoc2","Exoc2"
"ENSMUSG00000032120",2860,2722.99,2.308,180,"C2cd2l","C2cd2l"
"ENSMUSG00000046447",4444,4027.58,2.306,266,"Camk2n1","Camk2n1"
"ENSMUSG00000002546",3993,4014.04,2.305,265,"Golga2","Golga2"
"ENSMUSG00000026192",2845,2802.01,2.305,185,"Atic","Atic"
"ENSMUSG00000068922",1951,1849.01,2.304,122,"Msto1","Msto1"
"ENSMUSG00000018752",1808,1632.07,2.303,107.66,"Tnfsfm13","Tnfsfm13"
"ENSMUSG00000019487",1700,1607.23,2.303,106,"Trip10","Trip10"
"ENSMUSG00000033857",1537,1364.71,2.303,90,"Engase","Engase"
"ENSMUSG00000059890",5069,5006.4,2.301,330,"Ube4a","Ube4a"
"ENSMUSG00000018995",3043,2641.49,2.3,174,"Nars2","Nars2"
"ENSMUSG00000020091",5784,5860.99,2.3,386,"Eif4ebp2","Eif4ebp2"
"ENSMUSG00000026205",2001,1898.2,2.299,125,"Slc23a3","Slc23a3"
"ENSMUSG00000019590",2692,2584.35,2.297,170,"Cyb561","Cyb561"
"ENSMUSG00000034845",1987,1733.02,2.297,114,"Plvap","Plvap"
"ENSMUSG00000031351",3555,3314.78,2.296,218,"Zfp185","Zfp185"
"ENSMUSG00000032606",2133,2144.63,2.296,141,"Nicn1","Nicn1"
"ENSMUSG00000031217",3258,2970.66,2.292,195,"Efnb1","Efnb1"
"ENSMUSG00000036678",1340,1265.64,2.29,83,"Aaas","Aaas"
"ENSMUSG00000053821",1378,1173.93,2.29,77,"Gm9922","Gm9922"
"ENSMUSG00000070605",4550,2965.34,2.29,194.52,"Zfp992","Zfp992"
"ENSMUSG00000015243",8241,7947.62,2.289,521,"Abca1","Abca1"
"ENSMUSG00000020021",5561,5507.05,2.289,361,"Fgd6","Fgd6"
"ENSMUSG00000032840",5649,5784.04,2.288,379,"Spring1","Spring1"
"ENSMUSG00000092241",784,625.69,2.288,41,"Gm20522","Gm20522"
"ENSMUSG00000113625",642,533.96,2.288,34.99,"Gm3379","Gm3379"
"ENSMUSG00000024597",6520,5266.33,2.287,345,"Slc12a2","Slc12a2"
"ENSMUSG00000054072",2977,2336.36,2.287,153,"Iigp1","Iigp1"
"ENSMUSG00000023963",2320,2138.78,2.286,140,"Cyp39a1","Cyp39a1"
"ENSMUSG00000031889",2916,2764.35,2.286,181,"Phaf1","Phaf1"
"ENSMUSG00000026942",2162,2124.21,2.285,139,"Traf2","Traf2"
"ENSMUSG00000045100",1726,1604.51,2.285,105,"Slc25a26","Slc25a26"
"ENSMUSG00000116594",1109,932.22,2.285,61.01,"Gm49601","Gm49601"
"ENSMUSG00000045104",1002,923.26,2.283,60.37,"Ldhb-ps","Ldhb-ps"
"ENSMUSG00000068130",2860,2132.5,2.282,139.4,"Zfp442","Zfp442"
"ENSMUSG00000097039",1314,1254.83,2.282,82,"Pvt1","Pvt1"
